/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00313_N05/raw/20190728172734.IG.TXIG.HHZ.sac   2019/07/28 17:27:34.000   TXIG     23.0179      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00313_N05/raw/20200424030056.IG.CRIG.HHZ.sac   2020/04/24 03:00:56.000   CRIG     20.1529      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00313_N05/raw/20200424030056.IG.OXIG.HHZ.sac   2020/04/24 03:00:56.000   OXIG     27.4335      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00313_N05/raw/20200424030056.IG.PNIG.HHZ.sac   2020/04/24 03:00:56.000   PNIG     7.99409      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00313_N05/raw/20200424030056.IG.TXIG.HHZ.sac   2020/04/24 03:00:56.000   TXIG     22.2872      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00322_N02/raw/20190807200450.IG.PNIG.HHZ.sac   2019/08/07 20:04:50.000   PNIG     10.3709      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00337_N03/raw/20190726111612.IG.YOIG.HHZ.sac   2019/07/26 11:16:12.000   YOIG     19.6228      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00345_N03/raw/20141005071257.IG.TXIG.HHZ.sac   2014/10/05 07:12:57.000   TXIG     18.8575      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00346_N04/raw/20141004235529.IG.PNIG.HHZ.sac   2014/10/04 23:55:29.900   PNIG     9.62144      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00346_N04/raw/20141004235529.IG.TXIG.HHZ.sac   2014/10/04 23:55:29.900   TXIG     19.7875      -12345
